product_name,category,sub_category,supplier_prices,id,created_date,updated_date,created_by_id,created_by,is_sample
Syringe 10ml (מזרק 10 מל),ציוד,ציוד רפואי,"{""מדי-מרקט"":24,""וט-מרקט"":null}",693589a85b278514796acf85,2025-12-07T14:05:28.107000,2026-01-05T09:37:30.353000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Elizabethan collar 15 cm (קולר אליזבטי 15 ס""מ)",ציוד,ציוד רפואי,"{""מדי-מרקט"":18,""וט-מרקט"":null}",693589a85b278514796acfe8,2025-12-07T14:05:28.107000,2026-01-06T08:40:07.388000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Needle holder 14 cm (מחזיק מחט 14 סמ)""""",,ציוד רפואי,"{""מדי-מרקט"":290}",693589a85b278514796acf8d,2025-12-07T14:05:28.107000,2026-01-01T11:24:44.741000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Hexagonal assembly 50 pcs P (תרכיב משושה 50 יח'),,תרופה,"{""מדי-מרקט"":null,""וט-מרקט"":23}",693589a85b278514796acfaf,2025-12-07T14:05:28.107000,2026-01-01T11:25:07.302000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
 liter fluid bag - Hartman - 10 pcs  (שק נוזלים 1 ליטר - הרטמן - 10 יח'),תרופות,תרופות בהזרקה,"{""מדי-מרקט"":8.5,""וט-מרקט"":null}",693589a85b278514796acfb4,2025-12-07T14:05:28.107000,2026-01-05T15:06:08.099000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Propofol 50 ml (פרופופול 50 מ""ל)",תרופות,שיכוך כאבים והרגעה,"{""מדי-מרקט"":31,""וט-מרקט"":null}",693589a85b278514796acfe1,2025-12-07T14:05:28.107000,2026-01-04T15:23:48.161000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Quick Solution (קוויקי סלושן) - צביעה אדום,,ציוד רפואי,"{}",693589a85b278514796acfe6,2025-12-07T14:05:28.107000,2026-01-01T11:25:51.277000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Atrospan (אטרופין),תרופות,תרופות שונות,"{}",693589a85b278514796acf24,2025-12-07T14:05:28.106000,2026-01-04T15:09:26.152000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב  4.5-10),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":157}",693589a85b278514796acf40,2025-12-07T14:05:28.106000,2026-01-06T08:31:05.753000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Ompredex 20 mg - 30 ps  (אומפרודקס 10 מ""ג - 30 יח')",תרופות,גאסטרו,"{""מדי-מרקט"":24}",693589a85b278514796acf1e,2025-12-07T14:05:28.106000,2026-01-04T16:37:02.648000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Normal dog food (אוכל רגיל כלב גדול 14.5 קג )""""",,מזון,"{""מדי-מרקט"":336}",693589a85b278514796acf1b,2025-12-07T14:05:28.106000,2026-01-01T11:25:57.810000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Optalgin 500mg (אופטלגין),,תרופה,"{}",693589a85b278514796acf20,2025-12-07T14:05:28.106000,2026-01-01T11:26:01.436000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Worms Axe 500mg(וורמיס אקס כדורים),,תרופה,"{}",693589a85b278514796acf5e,2025-12-07T14:05:28.106000,2026-01-01T11:26:44.897000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Azithromycin 50mg (אזיטרומיצין 50 מ""ג סירופ) ",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":36}",693589a85b278514796acf23,2025-12-07T14:05:28.106000,2026-01-06T07:17:17.628000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Bravecto to cat (ברבקטו חתול  6.25-12.5 ק""ג)",תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":168}",693589a85b278514796acf45,2025-12-07T14:05:28.106000,2026-01-05T15:16:05.668000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"ocil 5mg Termycin  (טרמיצין 5 מ""ג)",תרופות,עיניים,"{""מדי-מרקט"":29}",693589a85b278514796acf21,2025-12-07T14:05:28.106000,2026-01-04T16:48:00.498000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Arnsep 20 - 1 pc (אראנספ 20 - 1 יח'),תרופות,,"{""מדי-מרקט"":120}",693589a85b278514796acf38,2025-12-07T14:05:28.106000,2026-01-04T14:13:55.844000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Normal cat food (אוכל רגיל חתול),,מזון,"{}",693589a85b278514796acf1a,2025-12-07T14:05:28.106000,2026-01-01T11:25:57.090000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Yellow vanaflon (וונפלון צהוב),,ציוד רפואי,"{}",693589a85b278514796acf5d,2025-12-07T14:05:28.106000,2026-01-01T11:26:44.213000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"isoflurane 250mg (איזופלורן 250 מג) """"",,תרופה,"{""מדי-מרקט"":149}",693589a85b278514796acf26,2025-12-07T14:05:28.106000,2026-01-01T11:26:05.688000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"AURIZON 10mg (אוריזון 10 מ""ג)",תרופות,עיניים,"{""מדי-מרקט"":58}",693589a85b278514796acf22,2025-12-07T14:05:28.106000,2026-01-06T07:37:24.451000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב  2-4.5),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":147}",693589a85b278514796acf3e,2025-12-07T14:05:28.106000,2026-01-06T08:30:51.184000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Biogal (קיט ביוגל) לפטריה 12 יח',ציוד,ציוד רפואי,"{}",693589a85b278514796acf3b,2025-12-07T14:05:28.106000,2026-01-04T14:16:58.212000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Sponsored products (אקדח סיכות),,ציוד רפואי,"{}",693589a85b278514796acf36,2025-12-07T14:05:28.106000,2026-01-01T11:26:17.073000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"And Tevazide 56.8 mg (וטבנציד 56.8 מ""ג)",תרופות,,"{}",693589a85b278514796acf63,2025-12-07T14:05:28.106000,2026-01-06T07:20:51.233000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב  40-56),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":196}",693589a85b278514796acf41,2025-12-07T14:05:28.106000,2026-01-06T08:31:12.187000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Short rap video 6 sm 12 pcs (וט ראפ קצר 12 יח' - 6 ס""מ)",ציוד,ציוד רפואי,"{""מדי-מרקט"":7.15}",693589a85b278514796acf61,2025-12-07T14:05:28.106000,2026-01-04T16:08:54.748000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Antigonon (אנטיגון מרוכז) 1 ליטר,ציוד,ציוד ניקיון,"{""מדי-מרקט"":90}",693589a85b278514796acf2f,2025-12-07T14:05:28.106000,2026-01-04T14:11:09.540000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Photoresist (חומר נגד לצילום),,ציוד רפואי,"{}",693589a85b278514796acf6d,2025-12-07T14:05:28.106000,2026-01-01T11:26:55.345000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב 20-40),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":179}",693589a85b278514796acf3f,2025-12-07T14:05:28.106000,2026-01-06T08:31:28.628000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Tissue glue 2.5 grams (דבק רקמות 2.5 גרם),ציוד,ציוד רפואי,"{""מדי-מרקט"":80}",693589a85b278514796acf4d,2025-12-07T14:05:28.106000,2026-01-04T14:57:26.196000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Apoquel 5.4mg (אפוקיוויל 5.4 מ""ג) - 100 יח'",תרופות,סטרואידים ואנטיהיסטמינים,"{""מדי-מרקט"":null,""וט-מרקט"":480}",693589a85b278514796acf34,2025-12-07T14:05:28.106000,2026-01-06T07:36:45.022000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Doxylin Syrup 50Mg/ml 30 ML - (דוקסילין סירופ 50 מ""ג/מ""ל 30 מ""ל)",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":21}",693589a85b278514796acf50,2025-12-07T14:05:28.106000,2026-01-04T16:05:17.269000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Depomedrol 40mg (דפומדרול),,תרופה,"{""מדי-מרקט"":34.2}",693589a85b278514796acf57,2025-12-07T14:05:28.106000,2026-01-01T11:26:40.665000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Enrofloxacin Syrup 50mg/ml 30ml (אנרופלוקסצין סירופ 50 מג/מ""""ל 30 מ""""ל) """"",,תרופה,"{""מדי-מרקט"":28,""וט-מרקט"":null}",693589a85b278514796acf30,2025-12-07T14:05:28.106000,2026-01-01T11:26:12.715000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
wire 0-3 (חוט 0-3),ציוד,ציוד רפואי,"{""מדי-מרקט"":244,""וט-מרקט"":null}",693589a85b278514796acf67,2025-12-07T14:05:28.106000,2026-01-04T14:54:47.617000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Izifil (איזיפיל),,מזון,"{}",693589a85b278514796acf28,2025-12-07T14:05:28.106000,2026-01-01T11:26:07.048000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Easy Go Micro Enema (איזי גו),,תרופה,"{""מדי-מרקט"":21}",693589a85b278514796acf27,2025-12-07T14:05:28.106000,2026-01-01T11:26:06.361000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Bravecto to cat (ברבקטו חתול 2.8-6.25 ק""ג)",תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":151}",693589a85b278514796acf44,2025-12-07T14:05:28.106000,2026-01-06T08:30:43.763000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Dupram V (דופראם וי) - נשימה,,תרופה,"{}",693589a85b278514796acf4f,2025-12-07T14:05:28.106000,2026-01-01T11:26:35.051000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Diphenhydramine 100mg (דיפנהידרמין 100 מג)""""",,תרופה,"{}",693589a85b278514796acf55,2025-12-07T14:05:28.106000,2026-01-01T11:26:39.295000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Infusion extensor 120 cm - 40 pcs (אקסטנסור אינפוזיה 120 ס""מ - 40 יח')",ציוד,ציוד רפואי,"{""מדי-מרקט"":1.54}",693589a85b278514796acf37,2025-12-07T14:05:28.106000,2026-01-04T15:19:37.823000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Bufek Multi-Dose 0.3 mg/ml - 10 ml (בופק רב-מינון 0.3 מ""ג/מ""ל  - 10 מ""ל)",תרופות,,"{""מדי-מרקט"":105}",693589a85b278514796acf39,2025-12-07T14:05:28.106000,2026-01-06T07:23:25.167000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog(ברבקטו לכלב אמפולה 2-4.5),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":147}",693589a85b278514796acf2d,2025-12-07T14:05:28.106000,2026-01-06T08:32:19.028000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Eppendorf type tubes (מבחנה אפנדורף),,ציוד רפואי,"{}",693589a85b278514796acf35,2025-12-07T14:05:28.106000,2026-01-01T11:26:16.246000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Blue Vanaflon (וונפלון כחול),ציוד,ציוד רפואי,"{}",693589a85b278514796acf5c,2025-12-07T14:05:28.106000,2026-01-04T14:17:44.844000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Doxylin 100Mg 100 Tabs - (דוקסילין 100 מג טבליות)""""",,תרופה,"{""מדי-מרקט"":130}",693589a85b278514796acf51,2025-12-07T14:05:28.106000,2026-01-01T11:26:36.431000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Non-melting thread 0-2 nylon (חוט לא נמס 0-3 ניילון),,ציוד רפואי,"{}",693589a85b278514796acf6a,2025-12-07T14:05:28.106000,2026-01-01T11:26:53.188000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Non-melting thread 0-2 nylon (חוט לא נמס 0-2 ניילון),,ציוד רפואי,"{}",693589a85b278514796acf69,2025-12-07T14:05:28.106000,2026-01-01T11:26:52.480000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Amox LA 100mg (אמוקסי LA),תרופות,,"{""מדי-מרקט"":null,""וט-מרקט"":48}",693589a85b278514796acf2a,2025-12-07T14:05:28.106000,2026-01-06T07:20:38.576000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Green clay 500 grams (חימר ירוק 500 גרם),,ציוד רפואי,"{}",693589a85b278514796acf6f,2025-12-07T14:05:28.106000,2026-01-01T11:26:56.956000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו לכלב אמפולה 4.5-10 ),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":157}",693589a85b278514796acf42,2025-12-07T14:05:28.106000,2026-01-06T08:31:56.271000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Fusible wire 0-5 (חוט נמס 0-5),ציוד,ציוד רפואי,"{}",693589a85b278514796acf6b,2025-12-07T14:05:28.106000,2026-01-04T15:23:05.725000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Diphenhydramine 100 mg/ml 20 ml (דיפנהידרמין 100 מ""ג/מ""ל 20 מ""ל להזרקה)",תרופות,תרופות בהזרקה,"{""מדי-מרקט"":34}",693589a85b278514796acf54,2025-12-07T14:05:28.106000,2026-01-04T16:56:16.939000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
wire 0-1 (חוט 0-1),ציוד,ציוד רפואי,"{}",693589a85b278514796acf65,2025-12-07T14:05:28.106000,2026-01-04T14:55:18.095000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Gentamicin (ג'נטמיצין),,תרופה,"{}",693589a85b278514796acf46,2025-12-07T14:05:28.106000,2026-01-01T11:26:28.603000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Gabapentin 100 mg - 100 tabs (גבפנטין 100 מ""ג - 100 טבליות)",תרופות,שיכוך כאבים והרגעה,"{""מדי-מרקט"":160}",693589a85b278514796acf48,2025-12-07T14:05:28.106000,2026-01-04T16:41:40.346000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Ivermactin 10Mg/Ml 50 ML inj (איברמקטין 10 מג/מ""""ל 50 מ""""ל)""""",,תרופה,"{""מדי-מרקט"":129}",693589a85b278514796acf25,2025-12-07T14:05:28.106000,2026-01-01T11:26:04.924000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Vetavencid 10mg (וטבנציד 10 מל)""""",,תרופה,"{""מדי-מרקט"":349}",693589a85b278514796acf62,2025-12-07T14:05:28.106000,2026-01-01T11:26:47.607000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
brown glue (דבק חום),ציוד,ציוד רפואי,"{""מדי-מרקט"":8.5}",693589a85b278514796acf4b,2025-12-07T14:05:28.106000,2026-01-04T14:19:47.139000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Amoxiclav Syrup 150mg/ml 30 Ml (אמוקסי סירופ 150 מ""ג 30 מ""ל) ",תרופות,אנטיביוטיקה,"{""מדי-מרקט"":37,""וט-מרקט"":null}",693589a85b278514796acf2b,2025-12-07T14:05:28.106000,2026-01-04T15:34:29.682000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Opthalgin ampoules (אופטלגין/ דפירון אמפולות) הזרקה iv,,תרופה,"{""מדי-מרקט"":28}",693589a85b278514796acf53,2025-12-07T14:05:28.106000,2026-01-01T11:26:37.875000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Wire 0 (חוט 0),ציוד,ציוד רפואי,"{}",693589a85b278514796acf64,2025-12-07T14:05:28.106000,2026-01-04T14:55:26.835000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Apoquel 3.6mg (אפוקוויל 3.6 מ""ג) - 100 יח'",תרופות,סטרואידים ואנטיהיסטמינים,"{""מדי-מרקט"":null,""וט-מרקט"":480}",693589a85b278514796acf33,2025-12-07T14:05:28.106000,2026-01-06T07:25:43.247000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו לכלב אמפולה 20-40 ),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":179}",693589a85b278514796acf43,2025-12-07T14:05:28.106000,2026-01-06T08:31:43.481000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Dathamcin 10 ml (דתאמצין 10 מל)""""",,תרופה,"{""מדי-מרקט"":19.6}",693589a85b278514796acf59,2025-12-07T14:05:28.106000,2026-01-01T11:26:42.105000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Glucose solution 50% - 500 ml (תמיסה גלוקוז 50% - 500 מל)""""",,תרופה,"{""מדי-מרקט"":35}",693589a85b278514796acf49,2025-12-07T14:05:28.106000,2026-01-01T11:26:30.819000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו לכלב אמפולה 10-20),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":167}",693589a85b278514796acf2c,2025-12-07T14:05:28.106000,2026-01-06T08:31:35.911000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Pink vanaflon (וונפלון ורוד),,ציוד רפואי,"{}",693589a85b278514796acf5b,2025-12-07T14:05:28.106000,2026-01-01T11:26:42.827000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
blue robe (חלוק כחול),ציוד,ציוד רפואי,"{""מדי-מרקט"":2.8}",693589a85b278514796acf70,2025-12-07T14:05:28.106000,2026-01-04T14:17:26.886000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Benip Ear Drops 15ML (טיפות אוזניים Benip 15 מ""ל )",תרופות,אוזניים,"{""מדי-מרקט"":25}",693589a85b278514796acf3c,2025-12-07T14:05:28.106000,2026-01-06T07:37:37.740000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Ompredex 20 mg - 30 ps (אומפרדקס 20 מ""ג - 30 יח')",תרופות,גאסטרו,"{""מדי-מרקט"":36,""וט-מרקט"":null}",693589a85b278514796acf1f,2025-12-07T14:05:28.106000,2026-01-04T16:17:30.495000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Ethanol 70% - 5 liters (אתנול 70% - 5 ליטר),,ציוד רפואי,"{""מדי-מרקט"":86}",693589a85b278514796acf29,2025-12-07T14:05:28.106000,2026-01-01T11:26:07.743000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Apoquel 16mg (אפוקוויל 16 מ""ג) - 100 יח'",תרופות,סטרואידים ואנטיהיסטמינים,"{""מדי-מרקט"":null,""וט-מרקט"":840}",693589a85b278514796acf32,2025-12-07T14:05:28.106000,2026-01-06T07:25:25.229000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Dexamethasone 10Mg/ml 10Ml inj. (דקסמתסון 10 מג הזרקה)""""",,תרופה,"{""מדי-מרקט"":29}",693589a85b278514796acf58,2025-12-07T14:05:28.106000,2026-01-01T11:26:41.338000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
vaseline (וזלין),תרופות,תרופות שונות,"{}",693589a85b278514796acf5f,2025-12-07T14:05:28.106000,2026-01-04T14:56:38.612000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Danamarin (דנמרין) טבליות 30,,תרופה,"{""מדי-מרקט"":120}",693589a85b278514796acf56,2025-12-07T14:05:28.106000,2026-01-01T11:26:39.978000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Regular puppy food for dogs 1.5 kg (אוכל רגיל לגורים לכלב 1.5 קג)""""",,מזון,"{}",693589a85b278514796acf1c,2025-12-07T14:05:28.106000,2026-01-01T11:25:58.510000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Vetrap - long (וט ראפ ארוך),ציוד,ציוד רפואי,"{}",693589a85b278514796acf60,2025-12-07T14:05:28.106000,2026-01-05T09:40:28.285000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Apomorphine 2.5 Mg/Ml 10ML inj (אפומורפין 2.5 מ""ג/מ""ל 10 מ""ל הזרקה)",תרופות,גאסטרו,"{""מדי-מרקט"":89}",693589a85b278514796acf31,2025-12-07T14:05:28.106000,2026-01-04T16:57:02.772000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Domitor 1mg/ml 10ml (דומיטור הזרקה),תרופות,שיכוך כאבים והרגעה,"{""מדי-מרקט"":null,""וט-מרקט"":275}",693589a85b278514796acf4e,2025-12-07T14:05:28.106000,2026-01-06T07:19:26.352000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Doxicor 200mg (דוקסיקר 200 נג)""""",,תרופה,"{}",693589a85b278514796acf52,2025-12-07T14:05:28.106000,2026-01-01T11:26:37.112000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Calcium gluconate (קלציום גלוקונט),תרופות,תרופות שונות,"{}",693589a85b278514796acf4a,2025-12-07T14:05:28.106000,2026-01-04T14:20:41.052000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Olimus 0.03% ophthalmic solution - 10 ml (אולימוס 0.03% תמיסה לעינייים - 10 מל)""""",,תרופה,"{""מדי-מרקט"":180}",693589a85b278514796acf1d,2025-12-07T14:05:28.106000,2026-01-01T11:25:59.208000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
wire 0-4 (חוט 0-4),ציוד,ציוד רפואי,"{}",693589a85b278514796acf68,2025-12-07T14:05:28.106000,2026-01-04T14:54:39.951000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב 10-20),תכשירים,טיפול מונע,"{""מדי-מרקט"":null,""וט-מרקט"":167}",693589a85b278514796acf3d,2025-12-07T14:05:28.106000,2026-01-06T08:31:18.344000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Odourlock Crystallizing Cat Litter (חול חתולים מתגבש Odourlock),,אחר,"{""מדי-מרקט"":null,""וט-מרקט"":49}",693589a85b278514796acf6c,2025-12-07T14:05:28.106000,2026-01-01T11:26:54.669000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Autoclave marking tape (סרט סימון לאוטוקלב),ציוד,ציוד רפואי,"{""מדי-מרקט"":16.5}",693589a85b278514796acf4c,2025-12-07T14:05:28.106000,2026-01-04T14:14:44.459000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
wire 0-2 (חוט 0-2),ציוד,ציוד רפואי,"{""מדי-מרקט"":160}",693589a85b278514796acf66,2025-12-07T14:05:28.106000,2026-01-04T14:55:11.152000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Gabapentin 300mg (גבאפנטין 300 מג טבליות)""""",,תרופה,"{}",693589a85b278514796acf47,2025-12-07T14:05:28.106000,2026-01-01T11:26:29.426000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"BUTOMIDOR 10 MG (בטופונול / בוטומידור 10 מ""ג)",תרופות,שיכוך כאבים והרגעה,"{""מדי-מרקט"":255}",693589a85b278514796acf3a,2025-12-07T14:05:28.106000,2026-01-06T07:19:01.629000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
ANTISEDAN (אנטיסדן),תרופות,שיכוך כאבים והרגעה,"{""מדי-מרקט"":null,""וט-מרקט"":275}",693589a85b278514796acf2e,2025-12-07T14:05:28.106000,2026-01-06T07:18:48.973000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Latex gloves 100 pcs - L (כפפות לטקס 100 יח' - L),ציוד,ציוד רפואי,"{""מדי-מרקט"":16}",693589a85b278514796acf76,2025-12-07T14:05:28.106000,2026-01-04T16:48:48.416000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Torsemide 3 mg (טורסמיד 3 מג 60 טבליות)""""",,תרופה,"{""מדי-מרקט"":185}",693589a85b278514796acf71,2025-12-07T14:05:28.106000,2026-01-01T11:26:58.294000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Compound drops 15 mg  (טיפות מורכבות לאוזנים 15 מ""ג)",תרופות,אוזניים,"{""מדי-מרקט"":30}",693589a85b278514796acf72,2025-12-07T14:05:28.106000,2026-01-06T07:37:47.939000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Sterile urine cup 125 ml red screw cap (כוס שתן סטרילי 125 מ""ל מכסה הברגה אדום)",ציוד,ציוד רפואי,"{""מדי-מרקט"":1.2,""וט-מרקט"":null}",693589a85b278514796acf74,2025-12-07T14:05:28.106000,2026-01-04T16:57:36.511000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Sterile 6 surgical gloves (כפפות ניתוח 6 סטריליות),ציוד,ציוד רפואי,"{""מדי-מרקט"":1.5}",693589a85b278514796acf75,2025-12-07T14:05:28.106000,2026-01-04T16:52:38.320000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
iodine (יוד),,ציוד רפואי,"{}",693589a85b278514796acf73,2025-12-07T14:05:28.106000,2026-01-01T11:26:59.821000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Yellow VB-1 test tube - 500 pcs (מבחנה VB-1 צהובה - 500 יח'),,ציוד רפואי,"{""מדי-מרקט"":140}",693589a85b278514796acf7f,2025-12-07T14:05:28.106000,2026-01-01T11:27:08.225000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Blue test tube (מבחנה כחולה),ציוד,ציוד רפואי,"{}",693589a85b278514796acf7e,2025-12-07T14:05:28.106000,2026-01-04T14:17:37.674000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Lidocaine 2% 10 ML X 5 Amp (לידוקאין 2% 10 מ""ל X 5 0 אמפולות)",תרופות,תרופות בהזרקה,"{""מדי-מרקט"":31.5}",693589a85b278514796acf7b,2025-12-07T14:05:28.106000,2026-01-04T15:42:48.732000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
