product_name,sub_category,category,client_price,supplier_price,supplier_name,notes,id,created_date,updated_date,created_by_id,created_by,is_sample
גזירת ציפורניים,בדיקות רופא,בדיקות,60,0,,,693efab87d43f3097e9e8ea6,2025-12-14T17:58:16.335000,2026-01-04T16:18:16.030000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
שרימר טסט - בדיקת עיניים,בדיקות רופא,בדיקות,60,0,,,693efa75b863a12b694badd3,2025-12-14T17:57:09.267000,2026-01-04T16:18:24.044000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קיצוץ כנפיים,בדיקות רופא,בדיקות,60,0,,,693efa3dc88c083a33b9cf24,2025-12-14T17:56:13.304000,2026-01-04T16:18:34.028000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
פלורסין טסט - בדיקת עיניים,בדיקות רופא,בדיקות,60,0,,,693ef9f0dbb1f63dfb3c8d82,2025-12-14T17:54:56.651000,2026-01-04T16:18:40.740000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
משטח מיקרוסקופי,בדיקות מעבדה,בדיקות,190,0,,,693ef9da8f01e6207be2d738,2025-12-14T17:54:34.324000,2026-01-01T11:15:12.338000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
מקדמה - חדר ניתוח,אחר,כירורגיה,250,0,,,693ef9c27b53433e165ac3bd,2025-12-14T17:54:10.222000,2026-01-04T16:10:51.012000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת שתן,בדיקות מעבדה,בדיקות,190,0,,,693ef99c79e3e068376487be,2025-12-14T17:53:32.162000,2026-01-01T11:15:12.854000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת רופא - חירום,בדיקות רופא,בדיקות,450,0,,,693ef979d7187f830d88764c,2025-12-14T17:52:57.921000,2026-01-01T11:15:13.462000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
בדיקת רופא,בדיקות רופא,בדיקות,190,0,,,693ef9626f3bc7a68a307c73,2025-12-14T17:52:34.375000,2026-01-04T16:04:48.881000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף לכלב לבבות עוף 100 גרם,חטיפים,מזון,18,5.34,אמיתי,,693ed2352af4e7adb69131f5,2025-12-14T15:05:25.054000,2026-01-04T15:45:05.719000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') חתול עד 4 קג""""",טיפול מונע,תכשירים,60,100,מדי-מרקט,"נמכר כיחידה, בחבילה יש 4 י'ח",693ec8b121efc21c7a6a50f2,2025-12-14T14:24:49.973000,2026-01-04T15:45:13.323000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חיסון DP,תרופות בהזרקה,תרופות,190,0,,,693ec8b121efc21c7a6a50eb,2025-12-14T14:24:49.973000,2026-01-04T15:45:07.316000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Therios 75 mg  (טריוס 75 מג)""""",,תרופות,6,230,מדי-מרקט,"נמכר כיחידה, בחבילה יש 100 י'ח",693ec8b121efc21c7a6a50f0,2025-12-14T14:24:49.973000,2026-01-04T15:45:11.898000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') חתול 4 קג ומעלה""""",טיפול מונע,תכשירים,70,104,מדי-מרקט,,693ec8b121efc21c7a6a50f1,2025-12-14T14:24:49.973000,2026-01-04T15:45:12.617000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
N.E.P Cream Jar 50 ML,תרופה,תרופות,65,24,מדי-מרקט,,693ec8b121efc21c7a6a50ee,2025-12-14T14:24:49.973000,2026-01-05T15:10:01.113000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Therios 300 mg (טריוס 300 מג)""""",,תרופות,8,358,מדי-מרקט,"נמכר כיחידה, בחבילה יש 100 י'ח",693ec8b121efc21c7a6a50ef,2025-12-14T14:24:49.973000,2026-01-04T15:45:11.173000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Adrenaline 1 Mg/Ml X Amp. (אדרנלין  1 מג/מ""""ל - אמפולות)""""",תרופות שונות,תרופות,0,17,מדי-מרקט,,693ec8b121efc21c7a6a50f7,2025-12-14T14:24:49.973000,2026-01-04T15:45:18.726000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
G.P.B Cream Jar 30ML,עור,תרופות,65,34,מדי-מרקט,,693ec8b121efc21c7a6a50ed,2025-12-14T14:24:49.973000,2026-01-05T15:09:24.550000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') לכלב 10-25 קג""""",טיפול מונע,תכשירים,70,111,מדי-מרקט,"נמכר כיחידה, בחבילה יש 4 י'ח",693ec8b121efc21c7a6a50f6,2025-12-14T14:24:49.973000,2026-01-04T15:45:17.957000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') לכלב 25-40 קג""""",טיפול מונע,תכשירים,80,0,,"נמכר כיחידה, בחבילה יש 4 י'ח",693ec8b121efc21c7a6a50f3,2025-12-14T14:24:49.973000,2026-01-04T15:45:14.028000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') לכלב 4-10 קג""""",טיפול מונע,תכשירים,60,100,מדי-מרקט,"נמכר כיחידה, בחבילה יש 4 י'ח",693ec8b121efc21c7a6a50f4,2025-12-14T14:24:49.973000,2026-01-04T15:45:14.735000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
G.P.B Cream Jar 50ML,עור,תרופות,65,23.5,מדי-מרקט,,693ec8b121efc21c7a6a50ec,2025-12-14T14:24:49.973000,2026-01-04T16:20:45.328000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Canned food for dogs and cats 200 mg - A/D (שימורים לכלב ולחתול 200 מג - A/D)""""",מזון רפואי,מזון,21,14.4,מדי-מרקט,,693ec8b121efc21c7a6a50ea,2025-12-14T14:24:49.973000,2026-01-04T15:45:06.608000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Advantage (אדוונטג') לכלב עד 4 קג""""",טיפול מונע,תכשירים,50,95,מדי-מרקט,"נמכר כיחידה, בחבילה יש 4 י'ח",693ec8b121efc21c7a6a50f5,2025-12-14T14:24:49.973000,2026-01-04T15:45:16.053000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו לכלב אמפולה 20-40 ),טיפול מונע,תכשירים,260,179,מדי-מרקט,,693ec8b121efc21c7a6a50a0,2025-12-14T14:24:49.972000,2026-01-04T15:45:44.154000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Doxylin 100Mg 100 Tabs - (דוקסילין 100 מג טבליות)""""",תרופה,תרופות,4,130,מדי-מרקט,"נמכר יחידה, בחבילה יש 100 י'ח",693ec8b121efc21c7a6a50ae,2025-12-14T14:24:49.972000,2026-01-04T15:45:48.415000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Diphenhydramine 100 mg/ml 20 ml (דיפנהידרמין 100 מג/מ""""ל 20 מ""""ל להזרקה)""""",תרופה,תרופות,80,34,מדי-מרקט,מחיר לזריקה ,693ec8b121efc21c7a6a50b1,2025-12-14T14:24:49.972000,2026-01-04T15:45:50.559000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Benip Ear Drops 15ML (טיפות אוזניים Benip 15 מל )""""",אוזניים,תרופות,90,25,מדי-מרקט,,693ec8b121efc21c7a6a5099,2025-12-14T14:24:49.972000,2026-01-04T15:45:39.065000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Enrofloxacin Syrup 50mg/ml 30ml (אנרופלוקסצין סירופ 50 מג/מ""""ל 30 מ""""ל) """"",תרופה,,0,28,מדי-מרקט,,693ec8b121efc21c7a6a508d,2025-12-14T14:24:49.972000,2026-01-04T15:45:34.610000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Azithromycin 50mg (אזיטרומיצין 50 מ""ג סירופ)",משחות,תרופות,100,36,,,693ec8b121efc21c7a6a5080,2025-12-14T14:24:49.972000,2026-01-01T11:15:26.065000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Ivermactin 10Mg/Ml 50 ML inj (איברמקטין 10 מג/מ""""ל 50 מ""""ל)""""",תרופה,תרופות,40,129,מדי-מרקט,מחיר לזריקה,693ec8b121efc21c7a6a5082,2025-12-14T14:24:49.972000,2026-01-04T15:45:30.484000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Depomedrol 40mg (דפומדרול),תרופה,תרופות,80,34.2,מדי-מרקט,מחיר לזריקה,693ec8b121efc21c7a6a50b4,2025-12-14T14:24:49.972000,2026-01-04T15:45:53.868000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"AURIZON 10mg (אוריזון 10 מג)""""",עיניים,תרופות,120,58,מדי-מרקט,,693ec8b121efc21c7a6a507f,2025-12-14T14:24:49.972000,2026-01-04T16:14:17.330000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Normal dog food (אוכל רגיל כלב גדול 14.5 קג )""""",מזון,מזון,0,336,מדי-מרקט,,693ec8b121efc21c7a6a5078,2025-12-14T14:24:49.972000,2026-01-04T15:45:20.355000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Optalgin 500mg (אופטלגין),תרופה,תרופות,40,0,,מחיר לזריקה,693ec8b121efc21c7a6a507d,2025-12-14T14:24:49.972000,2026-01-05T15:10:43.200000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Sponsored products (אקדח סיכות - סגירת חתך עם סיכות כירורגיות),ציוד רפואי,ציוד,100,0,,,693ec8b121efc21c7a6a5093,2025-12-14T14:24:49.972000,2026-01-04T16:12:48.627000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Azithromycin Syrup 25Mg/ml 30 ML (אזיטרומיצין),אנטיביוטיקה,תרופות,0,48,מדי-מרקט,,693ec8b121efc21c7a6a50e1,2025-12-14T14:24:49.972000,2026-01-04T15:46:01.040000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב  4.5-10),טיפול מונע,תכשירים,230,157,מדי-מרקט,,693ec8b121efc21c7a6a509d,2025-12-14T14:24:49.972000,2026-01-04T15:45:42.022000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Olimus 0.03% ophthalmic solution - 10 ml (אולימוס 0.03% תמיסה לעינייים - 10 מל)""""",תרופה,תרופות,300,180,מדי-מרקט,,693ec8b121efc21c7a6a507a,2025-12-14T14:24:49.972000,2026-01-05T15:10:43.618000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Can of I/D wet cat food (פחית I/D רטוב חתול),מזון רפואי,מזון,20,9.9,מדי-מרקט,,693ec8b121efc21c7a6a50e7,2025-12-14T14:24:49.972000,2026-01-04T15:46:03.514000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב 10-20),טיפול מונע,תכשירים,240,167,מדי-מרקט,,693ec8b121efc21c7a6a509a,2025-12-14T14:24:49.972000,2026-01-04T15:45:39.807000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Omepradex 20mg (אומפרדקס 20 מג)""""",גאסטרו,תרופות,2.5,36,מדי-מרקט,"נמכר יחידה, בחבילה יש 30 י'ח",693ec8b121efc21c7a6a507c,2025-12-14T14:24:49.972000,2026-01-04T16:21:18.151000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Dexamethasone 10Mg/ml 10Ml inj. (דקסמתסון 10 מג הזרקה)""""",תרופה,תרופות,0,29,מדי-מרקט,,693ec8b121efc21c7a6a50b5,2025-12-14T14:24:49.972000,2026-01-04T15:45:55.486000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו לכלב אמפולה 10-20),טיפול מונע,תכשירים,240,167,מדי-מרקט,,693ec8b121efc21c7a6a5089,2025-12-14T14:24:49.972000,2026-01-04T15:45:33.194000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Lidocaine 2% 10 ML X 5 Amp (לידוקאין אמפולות),תרופה,,0,31.5,מדי-מרקט,,693ec8b121efc21c7a6a50d8,2025-12-14T14:24:49.972000,2026-01-04T15:41:53.592000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Amoxiclav Syrup 150mg/ml 30 Ml (אמוקסי סירופ 150 מג 30 מ""""ל) """"",,תרופות,80,37,מדי-מרקט,,693ec8b121efc21c7a6a5088,2025-12-14T14:24:49.972000,2026-01-04T15:36:46.501000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Amox LA 100mg (אמוקסי LA),,תרופות,40,48,מדי-מרקט,מחיר לזריקה,693ec8b121efc21c7a6a5087,2025-12-14T14:24:49.972000,2026-01-04T15:45:32.429000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Atrospan (אטרופין),תרופות שונות,תרופות,0,0,,,693ec8b121efc21c7a6a5081,2025-12-14T14:24:49.972000,2026-01-04T15:45:28.788000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Ampoule volume (ווליום / אסיול -אמפולות),תרופה,,0,,,,693ec8b121efc21c7a6a50b7,2025-12-14T14:24:49.972000,2026-01-01T11:15:46.758000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Diphenhydramine 100mg (דיפנהידרמין 100 מג)""""",תרופה,תרופות,0,0,,,693ec8b121efc21c7a6a50b2,2025-12-14T14:24:49.972000,2026-01-04T15:45:51.630000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Omepradex 10mg  (אומפרודקס 10 מ""ג )",גאסטרו,תרופות,6,24,,"נמכר כיחידה, בחבילה יש 30 י'ח",693ec8b121efc21c7a6a507b,2025-12-14T14:24:49.972000,2026-01-04T16:16:46.293000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Royal Canin Gastro Dog 2 kg (גסטרו כלב רויאל קנין 2 קג)""""",מזון,מזון,135,0,,,693ec8b121efc21c7a6a50e6,2025-12-14T14:24:49.972000,2026-01-04T15:46:02.700000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Apomorphine 2.5 Mg/Ml 10ML inj (אפומורפין 2.5 מג/מ""""ל 10 מ""""ל הזרקה)""""",גאסטרו,תרופות,180,99,מדי-מרקט,,693ec8b121efc21c7a6a508e,2025-12-14T14:24:49.972000,2026-01-04T15:45:35.350000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו לכלב אמפולה 4.5-10 ),טיפול מונע,תכשירים,230,157,מדי-מרקט,,693ec8b121efc21c7a6a509f,2025-12-14T14:24:49.972000,2026-01-04T15:45:43.484000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Dathamcin 10 ml (דתאמצין 10 מל)""""",תרופה,תרופות,60,19.6,מדי-מרקט,,693ec8b121efc21c7a6a50b6,2025-12-14T14:24:49.972000,2026-01-04T15:45:56.747000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Apoquel 16mg (אפוקוויל 16 מג) - 100 יח'""""",סטרואידים ואנטיהיסטמינים,תרופות,15,840,מדי-מרקט,"נמכר כיחידה, בחבילה יש 100 י'ח	",693ec8b121efc21c7a6a508f,2025-12-14T14:24:49.972000,2026-01-04T15:45:36.087000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Izifil (איזיפיל),מזון,מזון,14,0,,,693ec8b121efc21c7a6a5085,2025-12-14T14:24:49.972000,2026-01-04T15:45:31.553000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Doxicor 200mg (דוקסיקר 200 נג)""""",תרופה,תרופות,0,0,,,693ec8b121efc21c7a6a50af,2025-12-14T14:24:49.972000,2026-01-04T15:45:49.131000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Can of I/D wet dog food (פחית I/D רטוב כלב 360 DRO),מזון רפואי,מזון,25,13.8,מדי-מרקט,,693ec8b121efc21c7a6a50e8,2025-12-14T14:24:49.972000,2026-01-04T15:46:04.212000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Doxylin Syrup 50Mg/ml 30 ML - (דוקסילין סירופ 50 מג/מ""""ל 30 מ""""ל)""""",אנטיביוטיקה,תרופות,0,21,מדי-מרקט,,693ec8b121efc21c7a6a50ad,2025-12-14T14:24:49.972000,2026-01-04T15:45:47.703000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Bravecto to cat (ברבקטו חתול  6.25-12.5 קג)""""",טיפול מונע,תכשירים,240,168,מדי-מרקט,,693ec8b121efc21c7a6a50a2,2025-12-14T14:24:49.972000,2026-01-04T15:45:45.593000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"cephacare 1000 mg (צפקר 1000 מג)""""",אנטיביוטיקה,תרופות,10,350,,"נמכר כיחידה, בחבילה יש 100 י'ח	",693ec8b121efc21c7a6a50e2,2025-12-14T14:24:49.972000,2026-01-04T16:17:01.655000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Apoquel 5.4mg (אפוקיוויל 5.4 מג) - 100 יח'""""",סטרואידים ואנטיהיסטמינים,תרופות,12,480,מדי-מרקט,"נמכר כיחידה, בחבילה יש 100 י'ח	",693ec8b121efc21c7a6a5091,2025-12-14T14:24:49.972000,2026-01-04T16:13:40.149000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Compound drops 15 mg  (טיפות מורכבות לאוזנים 15 מג)""""",אוזניים,תרופות,90,30,מדי-מרקט,,693ec8b121efc21c7a6a50cf,2025-12-14T14:24:49.972000,2026-01-04T15:45:58.719000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Royal Canin Intestinal Cats 2 kg (רויאל קנין אינטסטינל חתולים 2 קג)""""",מזון רפואי,מזון,135,0,,,693ec8b121efc21c7a6a50e5,2025-12-14T14:24:49.972000,2026-01-04T15:46:01.892000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Biogal (קיט ביוגל) לפטריה 12 יח',ציוד רפואי,ציוד,0,0,,,693ec8b121efc21c7a6a5098,2025-12-14T14:24:49.972000,2026-01-04T15:45:38.232000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב  2-4.5),טיפול מונע,תכשירים,215,147,מדי-מרקט,,693ec8b121efc21c7a6a509b,2025-12-14T14:24:49.972000,2026-01-04T15:45:40.606000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"ocil 5mg  (טרמיצין 5 מג)""""",תרופה,תרופות,60,0,,,693ec8b121efc21c7a6a507e,2025-12-14T14:24:49.972000,2026-01-04T15:45:26.231000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog(ברבקטו לכלב אמפולה 2-4.5),טיפול מונע,תכשירים,215,147,מדי-מרקט,,693ec8b121efc21c7a6a508a,2025-12-14T14:24:49.972000,2026-01-04T15:45:33.892000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Apoquel 3.6mg (אפוקוויל 3.6 מג) - 100 יח'""""",סטרואידים ואנטיהיסטמינים,תרופות,10,480,מדי-מרקט,"נמכר כיחידה, בחבילה יש 100 י'ח	",693ec8b121efc21c7a6a5090,2025-12-14T14:24:49.972000,2026-01-04T15:45:36.783000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Gabapentin 100 mg - 100 tabs (גבפנטין 100 מג טבליות)""""",תרופה,תרופות,5,160,מדי-מרקט,,693ec8b121efc21c7a6a50a5,2025-12-14T14:24:49.972000,2026-01-04T15:45:47.012000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Danamarin (דנמרין) טבליות 30,תרופה,תרופות,0,120,מדי-מרקט,,693ec8b121efc21c7a6a50b3,2025-12-14T14:24:49.972000,2026-01-04T15:45:52.341000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Gabapentin 300mg (גבאפנטין 300 מג טבליות)""""",תרופה,תרופות,0,0,,,693ec8b121efc21c7a6a50a4,2025-12-14T14:24:49.972000,2026-01-04T15:45:46.298000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"לבוטירוקסין 0.6 מג (100 יח')""""",תרופות שונות,תרופות,0,140,מדי-מרקט,,693ec8b121efc21c7a6a50d6,2025-12-14T14:24:49.972000,2026-01-04T15:46:00.043000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב  40-56),טיפול מונע,תכשירים,280,196,מדי-מרקט,,693ec8b121efc21c7a6a509e,2025-12-14T14:24:49.972000,2026-01-04T15:45:42.785000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Opthalgin ampoules (אופטלגין/ דפירון אמפולות) הזרקה iv,תרופה,,0,28,מדי-מרקט,,693ec8b121efc21c7a6a50b0,2025-12-14T14:24:49.972000,2026-01-04T15:45:49.835000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Bravecto to cat (ברבקטו חתול 2.8-6.25 קג)""""",טיפול מונע,תכשירים,230,151,מדי-מרקט,,693ec8b121efc21c7a6a50a1,2025-12-14T14:24:49.972000,2026-01-04T15:45:44.858000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Cephacare 500 mg g - 100 Tabs  (צפקר 500 מג - 100 טבליות)""""",אנטיביוטיקה,תרופות,6,170,מדי-מרקט,"נמכר כיחידה, בחבילה יש 100 י'ח	",693ec8b121efc21c7a6a50e3,2025-12-14T14:24:49.972000,2026-01-04T15:33:53.669000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Bravecto to dog (ברבקטו טב' לכלב 20-40),טיפול מונע,תכשירים,260,179,מדי-מרקט,,693ec8b121efc21c7a6a509c,2025-12-14T14:24:49.972000,2026-01-04T15:45:41.299000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Sonotic ear cleaning solution 120 ml (סונוטיק תמיסה לניקוי אוזניים 120 מל)""""",תכשיר,,0,0,,,693ec8b121efc21c7a6a5001,2025-12-14T14:24:49.971000,2026-01-04T15:46:06.364000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metrocare Flavour 500 Mg 100 Tabs for Dogs & Cats (מטרוקר 500 מג)""""",תרופה,תרופות,9,210,מדי-מרקט,"נמכר כיחידה, בחבילה יש 100 י'ח	",693ec8b121efc21c7a6a5027,2025-12-14T14:24:49.971000,2026-01-04T15:33:57.234000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Convenience 10 ml (קונבניה 10 מל)""""",תרופה,,0,1150,וט-מרקט,,693ec8b121efc21c7a6a5074,2025-12-14T14:24:49.971000,2026-01-04T15:46:51.979000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Elizabethan collar 15 cm (קולר אליזבטי 15 סמ)""""",ציוד רפואי,ציוד,50,18,מדי-מרקט,,693ec8b121efc21c7a6a5071,2025-12-14T14:24:49.971000,2026-01-04T15:46:49.861000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"EDTA rinse malate (מלאקט שטיפה - 118 מ""ל)",אחר,תכשירים,120,56,,,693ec8b121efc21c7a6a502d,2025-12-14T14:24:49.971000,2026-01-01T11:18:43.917000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Norocillin 100 mg (נורוצילין 100 מג)""""",תרופה,תרופות,0,55,מדי-מרקט,,693ec8b121efc21c7a6a503e,2025-12-14T14:24:49.971000,2026-01-04T15:46:28.413000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Elizabethan collar 30 cm 10 pcs (קולר אליזבטי 30 סמ 10 יח)""""",ציוד רפואי,ציוד,65,31,מדי-מרקט,,693ec8b121efc21c7a6a5073,2025-12-14T14:24:49.971000,2026-01-04T15:46:51.255000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Metoclopramide 5 mg/ml 30 ml syrup (מטוקלופרמיד 5 מג/מ""""ל 30 מ""""ל סירופ)""""",תרופה,,0,0,,,693ec8b121efc21c7a6a500b,2025-12-14T14:24:49.971000,2026-01-04T15:46:13.607000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Nexguard Combo Cat Less 2.5 (נקסגארד קומבו חתול פחות 2.5 ),תכשיר,תכשירים,0,179,מדי-מרקט,,693ec8b121efc21c7a6a5009,2025-12-14T14:24:49.971000,2026-01-04T15:46:12.139000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Dust off plaque (פלאק אוף אבקה),תכשיר,תכשירים,130,0,,,693ec8b121efc21c7a6a4ffe,2025-12-14T14:24:49.971000,2026-01-04T15:46:04.892000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Synbiotic DC - 50 capsules (סינביוטיק די.סי - 50 קפסולות),תרופה,תרופות,4,79,מדי-מרקט,"נמכר כיחידה, בחבילה יש 50 י'ח	",693ec8b121efc21c7a6a504c,2025-12-14T14:24:49.971000,2026-01-04T15:46:34.934000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Prednisolone Acetate 25Mg/ml 50ML inj. (פרדניסולון 25 מג/מ""""ל 50 מ""""ל - הזרקה)""""",תרופה,,0,89,מדי-מרקט,,693ec8b121efc21c7a6a5067,2025-12-14T14:24:49.971000,2026-01-04T15:46:46.217000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Hexagonal assembly 50 pcs P (תרכיב משושה 50 יח'),תרופה,,0,23,מדי-מרקט,,693ec8b121efc21c7a6a5038,2025-12-14T14:24:49.971000,2026-01-05T15:10:49.150000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Levothyroxine sodium 0.8 mg 100 tab (לבותירוקסין טבליות),תרופה,תרופות,0,150,מדי-מרקט,,693ec8b121efc21c7a6a5003,2025-12-14T14:24:49.971000,2026-01-05T15:10:55.950000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Furosemide 20 mg/2 ml (פוסיד אמפולות),תרופה,,0,0,,,693ec8b121efc21c7a6a505a,2025-12-14T14:24:49.971000,2026-01-04T15:46:39.544000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Fiberplex 15ml (פייברפלקס 15 מ""ל )",אחר,תכשירים,80,40,,,693ec8b121efc21c7a6a5000,2025-12-14T14:24:49.971000,2026-01-01T11:18:30.008000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Nexgard Spectra 7.5-15 kg (נקסגארד ספקטרה 7.5-15 קג)""""",תכשיר,תכשירים,245,207,מדי-מרקט,,693ec8b121efc21c7a6a5047,2025-12-14T14:24:49.971000,2026-01-04T15:46:33.533000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
