product_name,item_type,current_quantity,required_quantity,locations,location,last_counted_by,last_counted_date,id,created_date,updated_date,created_by_id,created_by,is_sample
Azithromycin Syrup 25Mg/ml 30 ML (אזיטרומיצין),תרופה,4,3,"[{""location"":""חדר בדיקות 1"",""quantity"":2},{""location"":""חדר בדיקות 2"",""quantity"":2}]",,שירז איגנץ,2025-12-09T10:23:00.015Z,692300b99f7e11ae440e7616,2025-11-23T12:40:25.131000,2025-12-09T10:23:00.699000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Alsaron 40 mg (אלסרון 40 מ""ג)",תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:55:50.332Z,691f1de8f4cc0ef9e2ea212a,2025-11-20T13:55:52.516000,2025-11-20T13:55:52.516000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Yellow catheter - dog 6FG (קטטר צהוב - כלב 6FG),ציוד רפואי,6,4,"[{""location"":""חדר ניתוח"",""quantity"":6}]",,שירז איגנץ,2025-12-11T13:49:43.007Z,691f1dc4d013b4dcaae0b6ff,2025-11-20T13:55:16.107000,2025-12-11T13:49:44.051000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Diphenhydramine 100 mg/ml 20 ml (דיפנהידרמין 100 מ""ג/מ""ל 20 מ""ל להזרקה)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:53:32.836Z,691f1d5e88c8413334f7ff89,2025-11-20T13:53:34.989000,2025-11-20T13:53:34.989000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
K/D כלב (רנאל),מזון,1,0,"[{""location"":""חדרי אשפוז"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:53:06.872Z,691f1d45a9484909117fbc73,2025-11-20T13:53:09.038000,2025-11-20T13:53:09.038000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Blue test tube (מבחנה כחולה),ציוד רפואי,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:52:44.994Z,691f1d2fa404a7deab4939f7,2025-11-20T13:52:47.150000,2025-11-20T13:52:47.150000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"10 ml syringe (מזרק 10 מ""ל)",ציוד רפואי,2,1,"[{""location"":""חדרי אשפוז"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:51:35.014Z,691f1ce9f7312ab22f9e1d6c,2025-11-20T13:51:37.167000,2025-11-20T13:51:37.167000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"20 ml syringe (מזרק 20 מ""ל)",ציוד רפואי,2,1,"[{""location"":""חדרי אשפוז"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:51:25.843Z,691f1ce02a7d81ea0f699146,2025-11-20T13:51:28.025000,2025-11-20T13:51:28.025000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Syringe 5 ml 100 pcs (מזרק 5 מ""ל 100 יח')",ציוד רפואי,3,2,"[{""location"":""חדרי אשפוז"",""quantity"":3}]",,שירז איגנץ,2025-11-20T13:50:59.943Z,691f1cc60cfce2db53b17fcb,2025-11-20T13:51:02.100000,2025-11-20T13:51:02.100000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"60 ml syringe (מזרק 60 מ""ל)",ציוד רפואי,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:50:37.905Z,691f1cacd001b4862f2b2d3e,2025-11-20T13:50:36.524000,2025-11-20T13:50:40.339000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Latex gloves 100 pcs - L (כפפות לטקס 100 יח' - L),ציוד רפואי,8,4,"[{""location"":""חדרי אשפוז"",""quantity"":8}]",,שירז איגנץ,2025-11-20T13:50:06.918Z,691f1c915ec228881240af04,2025-11-20T13:50:09.081000,2025-11-20T13:50:09.081000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Latex gloves 100 pcs - M (כפפות לטקס 100 יח' - M),ציוד רפואי,7,4,"[{""location"":""חדרי אשפוז"",""quantity"":7}]",,שירז איגנץ,2025-11-20T13:49:21.126Z,691f1c6371c942bd8fda9d7c,2025-11-20T13:49:23.393000,2025-11-20T13:49:23.393000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Latex gloves 100 pcs - S (כפפות לטקס 100 יח' - S),ציוד רפואי,8,4,"[{""location"":""חדרי אשפוז"",""quantity"":8}]",,שירז איגנץ,2025-11-20T13:48:46.179Z,691f1c40b1f60254708af534,2025-11-20T13:48:48.536000,2025-11-20T13:48:48.536000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Pink needle 100 pcs (מחט ורודה 100 יח'),ציוד רפואי,9,5,"[{""location"":""חדרי אשפוז"",""quantity"":9}]",,שירז איגנץ,2025-11-20T13:47:54.274Z,691f1c0cb9ef5d4192c94bf4,2025-11-20T13:47:56.444000,2025-11-20T13:47:56.444000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Blue needle 100 pcs (מחט כחולה 100 יח'),ציוד רפואי,24,5,"[{""location"":""חדרי אשפוז"",""quantity"":24}]",,שירז איגנץ,2025-11-20T13:47:30.771Z,691f1bf4f38f5f7e83fd306b,2025-11-20T13:47:32.920000,2025-11-20T13:47:32.920000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Orange needle 100 pcs (מחט כתומה 100 יח'),ציוד רפואי,9,5,"[{""location"":""חדרי אשפוז"",""quantity"":9}]",,שירז איגנץ,2025-11-20T13:46:57.469Z,691f1bd327c58c89abfc99d4,2025-11-20T13:46:59.620000,2025-11-20T13:46:59.620000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Green needle 100 pcs (מחט ירוקה 100 יח'),ציוד רפואי,8,5,"[{""location"":""חדרי אשפוז"",""quantity"":8}]",,שירז איגנץ,2025-11-20T13:46:39.382Z,691f1bc19b5772b1af4d6afe,2025-11-20T13:46:41.527000,2025-11-20T13:46:41.527000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Oflex drops 10 ml (טיפות אופלקס 10 מ""ל)",תרופה,10,6,"[{""location"":""חדר בדיקות 1"",""quantity"":6},{""location"":""מחסן קטן - ח. ניתוח"",""quantity"":4}]",,שירז איגנץ,2026-01-11T07:26:09.278Z,691f1b4556c8034f9b8f2bb8,2025-11-20T13:44:37.075000,2026-01-11T07:26:09.564000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Insoluble salt 0-5 (חוט לא נמס 0-5),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:44:22.614Z,691f1b393c10da719583bd22,2025-11-20T13:44:25.024000,2025-11-20T13:44:25.024000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
micro haematocrit tubes (צינורות מיקרו המטוקריט),ציוד רפואי,3,2,"[{""location"":""חדר ניתוח"",""quantity"":3}]",,שירז איגנץ,2025-12-11T13:48:17.525Z,691f1af0143d7d0184f0073f,2025-11-20T13:43:12.194000,2025-12-11T13:48:18.875000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Microscope surface (משטח למיקרוסקופ),ציוד רפואי,15,3,"[{""location"":""חדר ניתוח"",""quantity"":15}]",,שירז איגנץ,2025-11-20T13:44:05.688Z,691f1adb1541d312cf871fbc,2025-11-20T13:42:51.466000,2025-11-20T13:44:08.149000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
cover slide (שקופית כיסוי),ציוד רפואי,3,2,"[{""location"":""חדר ניתוח"",""quantity"":3}]",,שירז איגנץ,2025-12-10T13:01:05.124Z,691f1ac137a17d21a8412de7,2025-11-20T13:42:25.575000,2025-12-10T13:01:05.631000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Dodecyl 100 mg for injection (דודיסיל 100 מ""ג להזרקה)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:42:05.646Z,691f1aaf759d988e1c21afe2,2025-11-20T13:42:07.804000,2025-11-20T13:42:07.804000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Metronidazole 10% for injection (מטונידזול 10% להזרקה),תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:41:51.663Z,691f1aa1d3e0366884ef3e73,2025-11-20T13:41:53.824000,2025-11-20T13:41:53.824000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"mirtazapine 3.75 mg (מירטזפין 3.75 מ""ג - כדורים)",תרופה,1,0,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:41:34.857Z,691f1a9183f2e7b13e37c019,2025-11-20T13:41:37.009000,2025-11-20T13:41:37.009000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"clsaprlde 2.5 mg 100 tab (קלספרלד 2.5 מ""ג 100 טבליות)",תרופה,1,0,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:41:10.832Z,691f1a79786f7f31d7edb941,2025-11-20T13:41:13,2025-11-20T13:41:13,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Rimadyl 50 mg 100 tablets (רימדיל 50 מ""ג 100 טבליות)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:41:00.220Z,691f1a6e65f55690cf50e2a4,2025-11-20T13:41:02.378000,2025-11-20T13:41:02.378000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"maropitant cltrate 60 mg (מרופיטנט קלטרט 60 מ""ג כדורים)",תרופה,1,0,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:40:48.416Z,691f1a628340a19c762b7916,2025-11-20T13:40:50.596000,2025-11-20T13:40:50.596000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"marbofloxacin 100 mg (מרבופלוקסצין 100 מ""ג כדורים)",תרופה,1,0,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:40:38.043Z,691f1a5833bbd1797d227580,2025-11-20T13:40:40.368000,2025-11-20T13:40:40.368000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"cllndamycln 220 mg (קלנדאמיקלן 220 מ""ג כדורים)",תרופה,1,0,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:40:18.622Z,691f1a44576da5b75001955e,2025-11-20T13:40:20.772000,2025-11-20T13:40:20.772000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Metoclopramide 5 mg/ml 30 ml syrup (מטוקלופרמיד 5 מ""ג/מ""ל 30 מ""ל סירופ)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:40:04.267Z,691f1a36b8a3791786f67ee3,2025-11-20T13:40:06.419000,2025-11-20T13:40:06.419000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bravecto to dog (ברבקטו לכלב אמפולה 40-56),תכשיר,2,1,"[{""location"":""קבלה"",""quantity"":1},{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:39:44.127Z,691f1a162959b9ee6c8ae352,2025-11-20T13:39:34.974000,2025-11-20T13:39:46.595000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Nexgard 10-25 kg for dogs (נקסגארד 10-25 ק""ג לכלב)",תכשיר,8,0,"[{""location"":""קבלה"",""quantity"":8}]",,שירז איגנץ,2025-11-20T13:39:20.470Z,691f1a0a59a96ea474ee1e06,2025-11-20T13:39:22.647000,2025-11-20T13:39:22.647000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Nexguard Combo Cat Less 2.5 (נקסגארד קומבו חתול פחות 2.5 ),תכשיר,0,0,"[{""location"":""קבלה"",""quantity"":0}]",,שירז איגנץ,2026-01-19T12:35:58.669Z,691f19e5440d97ce3606799e,2025-11-20T13:38:45.963000,2026-01-19T12:36:00.195000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Dolvit Cayenne 90 pes (דולוויט קאיין 90 יחידות),תכשיר,3,2,"[{""location"":""קבלה"",""quantity"":3}]",,שירז איגנץ,2025-11-20T13:38:14.426Z,691f19c86696ad2b61ed4c0a,2025-11-20T13:38:16.566000,2025-11-20T13:38:16.566000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
משחת שיניים 100 גרם - C.E.T VIBRAC ,תכשיר,0,0,"[]",,שירז איגנץ,2025-11-20T13:38:22.313Z,691f19bb6696ad2b61ed4bff,2025-11-20T13:38:03.178000,2025-11-20T13:38:24.812000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Dermosant Spot On 6 - 4 pcs (דרמוסנט ספוט און 6 - 4 יח),תכשיר,2,0,"[{""location"":""קבלה"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:37:48.643Z,691f19ae0b8109554043b84c,2025-11-20T13:37:50.840000,2025-11-20T13:37:50.840000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bolvia - removes and prevents fur balls (בולוויה - מסלק ומונע כדורי פרווה),תכשיר,2,2,"[{""location"":""קבלה"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:37:37.397Z,691f19a337a17d21a8412d3a,2025-11-20T13:37:39.574000,2025-11-20T13:37:39.574000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Sonotic ear cleaning solution 120 ml (סונוטיק תמיסה לניקוי אוזניים 120 מ""ל)",תכשיר,9,3,"[{""location"":""קבלה"",""quantity"":9}]",,שירז איגנץ,2025-11-20T13:37:23.206Z,691f1995786f7f31d7edb855,2025-11-20T13:37:25.420000,2025-11-20T13:37:25.420000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Fiberplex 15ml (פייברפלקס מ""ל )",תכשיר,3,2,"[{""location"":""קבלה"",""quantity"":3}]",,שירז איגנץ,2025-11-20T13:36:44.665Z,691f196e00ded785478e810c,2025-11-20T13:36:46.811000,2025-11-20T13:36:46.811000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Herbderm Shampoo 250ml (הרבדרם שמפו 250 מ""ל)",תכשיר,2,0,"[{""location"":""קבלה"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:36:05.463Z,691f1947dff130f3b7ef6712,2025-11-20T13:36:07.781000,2025-11-20T13:36:07.781000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Remdil 50 mg/mL for injection (רמדיל 50 מ""ג/מ""ל להזרקה)",תרופה,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:35:48.178Z,691f193665022dd60fcc24c4,2025-11-20T13:35:50.332000,2025-11-20T13:35:50.332000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Dust off plaque (פלאק אוף אבקה),תכשיר,4,2,"[{""location"":""קבלה"",""quantity"":4}]",,שירז איגנץ,2025-11-20T13:35:26.777Z,691f192000ded785478e80ca,2025-11-20T13:35:28.942000,2025-11-20T13:35:28.942000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
" Enrofloxacin 5% 100 ml for injection (אנרופלוקססין 5% 100 מ""ל להזרקה)",תרופה,2,1,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:35:17.262Z,691f1917b8a3791786f67e65,2025-11-20T13:35:19.489000,2025-11-20T13:35:19.489000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"pethidine 50 mg/ml (פטידין 50 מ""ג/מ""ל)",תרופה,2,1,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:35:07.675Z,691f190dca7d931437b3ec29,2025-11-20T13:35:09.833000,2025-11-20T13:35:09.833000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Dodecyl Vitamin B1 (100 ml) (דודיסל ויטמין B1 (100 מ""ל) ",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:34:06.748Z,691f18d1e7dc2130956a4c3c,2025-11-20T13:34:09.126000,2025-11-20T13:34:09.126000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Simple elastic bandage (תחבושת אלסטית פשוטה),ציוד רפואי,10,5,"[{""location"":""חדר ניתוח"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:33:34.387Z,691f18b0786f7f31d7edb778,2025-11-20T13:33:36.588000,2025-11-20T13:33:36.588000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Large elastic bandage (תחבושת אלסטית גדולה),ציוד רפואי,10,5,"[{""location"":""חדר ניתוח"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:33:24.986Z,691f18a7e0b3290151c7fe7c,2025-11-20T13:33:27.146000,2025-11-20T13:33:27.146000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
ריפוד (ניסן),ציוד רפואי,10,5,"[{""location"":""חדר ניתוח"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:33:03.718Z,691f1891090503a23840415c,2025-11-20T13:33:05.865000,2025-11-20T13:33:05.865000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Rimadyl 50 mg injection (רימדיל 50 מ""ג הזרקה)",תרופה,2,1,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:32:38.555Z,691f1878576da5b7500193b2,2025-11-20T13:32:40.701000,2025-11-20T13:32:40.701000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Rotors 24 gauge - 10 pcs (רוטורים 24  מדדים - 10 יח'),ציוד רפואי,4,3,"[{""location"":""חדר בדיקות 1"",""quantity"":4}]",,שירז איגנץ,2025-11-20T13:32:27.529Z,691f186d090503a238404143,2025-11-20T13:32:29.690000,2025-11-20T13:32:29.690000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
White catheter - dog (קטטר לבן - כלב),ציוד רפואי,6,4,"[{""location"":""חדר ניתוח"",""quantity"":6}]",,שירז איגנץ,2025-12-11T13:49:22.896Z,691f1854b06a1af0dde48c44,2025-11-20T13:32:04.765000,2025-12-11T13:49:23.946000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Black needle 100 pcs (מחט שחורה 100 יח'),ציוד רפואי,1,0,"[{""location"":""חדרי אשפוז"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:29:03.300Z,691f17a1786f7f31d7edb681,2025-11-20T13:29:05.467000,2025-11-20T13:29:05.467000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Odourlock Crystallizing Cat Litter (חול חתולים מתגבש Odourlock),אחר,11,5,"[{""location"":""חדרי אשפוז"",""quantity"":11}]",,שירז איגנץ,2025-11-20T13:51:55.596Z,691f1786e2268de7aa363696,2025-11-20T13:28:38.623000,2025-11-20T13:51:57.997000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Clindamycin 220 mg (קלינדמציין 220 מ""ג)",תרופה,1,0,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:27:16.487Z,691f17365c072cb743e4ddbe,2025-11-20T13:27:18.648000,2025-11-20T13:27:18.648000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Pink catheter - cat (קטטר ורוד - חתול),ציוד רפואי,10,4,"[{""location"":""חדר ניתוח"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:26:36.953Z,691f170f8693139e20ec0cf6,2025-11-20T13:26:39.112000,2025-11-20T13:26:39.112000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Elizabethan collar 30 cm 10 pcs (קולר אליזבטי 30 ס""מ 10 יח)",אחר,10,5,"[{""location"":""חדרי אשפוז"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:24:41.905Z,691f169cf9786d1bbc59789c,2025-11-20T13:24:44.061000,2025-11-20T13:24:44.061000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Elizabethan collar 25 cm 10 pcs (קולר אליזבטי 25 ס""מ 10 יח)",תכשיר,10,5,"[{""location"":""חדרי אשפוז"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:24:50.175Z,691f168d526b098c9f2531b4,2025-11-20T13:24:29.598000,2025-11-20T13:24:52.634000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Propofol 50 ml (פרופופול 50 מ""ל)",תרופה,3,2,"[{""location"":""חדר בדיקות 1"",""quantity"":3}]",,שירז איגנץ,2025-11-20T13:24:10.308Z,691f167c7140ce335b0ab35f,2025-11-20T13:24:12.472000,2025-11-20T13:24:12.472000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Sarnia for injection 10 mg-20 ml (סרניה להזרקה 10 מ""ג -20 מ""ל)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:23:40.898Z,691f165f56c8034f9b8f24b2,2025-11-20T13:23:43.320000,2025-11-20T13:23:43.320000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Suture scalpel 12 - 100 pcs (סקלפל לתפרים 12 - 100 יח'),ציוד רפואי,4,1,"[{""location"":""חדר ניתוח"",""quantity"":4}]",,שירז איגנץ,2025-11-20T13:23:11.211Z,691f164135f9981b5ebe45cb,2025-11-20T13:23:13.367000,2025-11-20T13:23:13.367000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Scalpel 15 (סקלפל 15),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:22:56.644Z,691f16327e125197552a57ad,2025-11-20T13:22:58.792000,2025-11-20T13:22:58.792000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Scalpel 10 (סקלפל 10),ציוד רפואי,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:22:42.089Z,691f16247d62a4d9cc575020,2025-11-20T13:22:44.228000,2025-11-20T13:22:44.228000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
 Silver spray (ספריי כסף),ציוד רפואי,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:22:29.027Z,691f161742069095e0e50b72,2025-11-20T13:22:31.183000,2025-11-20T13:22:31.183000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
סורגיספון (ספוג לפה),תרופה,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:22:13.646Z,691f160737a17d21a84129d5,2025-11-20T13:22:15.822000,2025-11-20T13:22:15.822000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Counting printer paper 10 pcs (נייר מדפסת ספירה 10 יח'),ציוד רפואי,10,3,"[{""location"":""חדר ניתוח"",""quantity"":10}]",,שירז איגנץ,2025-11-20T13:21:56.376Z,691f15f6f180c0d470883ce4,2025-11-20T13:21:58.578000,2025-11-20T13:21:58.578000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Chemistry printer paper 5 pcs (נייר למדפסת כימיה 5 יח'),ציוד רפואי,5,2,"[{""location"":""חדר ניתוח"",""quantity"":5}]",,שירז איגנץ,2025-11-20T13:21:46.536Z,691f15ec14799478f2f5318f,2025-11-20T13:21:48.702000,2025-11-20T13:21:48.702000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Changing pad 30 pcs (משטח החתלה 30 יח'),אחר,9,6,"[{""location"":""חדרי אשפוז"",""quantity"":9}]",,שירז איגנץ,2025-11-20T13:21:23.234Z,691f15d559a96ea474ee197a,2025-11-20T13:21:25.398000,2025-11-20T13:21:25.398000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Hexagonal assembly 50 pcs P (תרכיב משושה 50 יח'),תרופה,6,3,"[{""location"":""חדר בדיקות 1"",""quantity"":6}]",,שירז איגנץ,2025-12-21T12:14:58.980Z,691f15a473d50cedc215cd53,2025-11-20T13:20:36.319000,2025-12-21T12:14:59.590000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Envelopes for medicines (מעטפות לתרופות),ציוד רפואי,1,1,"[{""location"":""חדרי אשפוז"",""quantity"":1}]",,שירז איגנץ,2025-12-11T13:50:03.919Z,691f15986696ad2b61ed474f,2025-11-20T13:20:24.907000,2025-12-11T13:50:05.037000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Liquid machine (מכונת נוזלים),ציוד רפואי,4,2,"[{""location"":""חדרי אשפוז"",""quantity"":4}]",,שירז איגנץ,2025-11-20T13:20:01.448Z,691f158356c8034f9b8f23a9,2025-11-20T13:20:03.624000,2025-11-20T13:20:03.624000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
iodine (יוד),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:19:14.950Z,691f155549b5a7b88cc169e7,2025-11-20T13:19:17.099000,2025-11-20T13:19:17.099000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
blue robe (חלוק כחול),ציוד רפואי,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T13:19:01.414Z,691f15476696ad2b61ed46c6,2025-11-20T13:19:03.578000,2025-11-20T13:19:03.578000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Green clay 500 grams (חימר ירוק 500 גרם),ציוד רפואי,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:18:34.065Z,691f152cd2e7a6fb8c9b129e,2025-11-20T13:18:36.831000,2025-11-20T13:18:36.831000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
" Short rap video 12 pcs (וט ראפ קצר 12 יח' - 6 ס""מ)",ציוד רפואי,25,5,"[{""location"":""חדר ניתוח"",""quantity"":25}]",,שירז איגנץ,2025-12-11T13:53:38.608Z,691f1518b767d686b5ae8696,2025-11-20T13:18:16.666000,2025-12-11T13:53:39.680000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
t long rap (וט ראפ ארוך),ציוד רפואי,25,5,"[{""location"":""חדר ניתוח"",""quantity"":25}]",,שירז איגנץ,2025-12-11T13:54:48.975Z,691f15047b94e0eec0865cd3,2025-11-20T13:17:56.660000,2025-12-11T13:54:50.201000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
vaseline (וזלין),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T13:17:29.662Z,691f14eb5d56871b8cab40cf,2025-11-20T13:17:31.826000,2025-11-20T13:17:31.826000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
